,index,ID,FASE,AREA_HA,SUBS,USO,UF,status,leyenda,Area_Calc,distance,mining,Urban_Area,YIELD,biomass_to,geometry
238,238,{56D5C5C1-7757-456C-AE46-93AFFE3277B7},RESEARCH AUTHORIZATION,9903.05,COPPER,Industrial,MT,,in exploration,9943.493211259023,41709.17972864915,False,0,7.77,2563514.1532079238,"MULTIPOLYGON Z (((-6167591.341107004 -1116307.018365256 0, -6177501.083303046 -1116307.018365256 0, -6179215.581869341 -1106274.352175187 0, -6169303.089331605 -1106274.352175187 0, -6167591.341107004 -1116307.018365256 0)))"
239,239,{BD077463-B1DC-4FCB-A692-717F6C557267},RESEARCH AUTHORIZATION,9903.02,COPPER,Industrial,MT,,in exploration,9943.462743164839,36801.94937993017,False,0,7.77,859685.047077938,"MULTIPOLYGON Z (((-6157681.629240394 -1116307.018365256 0, -6167591.341107004 -1116307.018365256 0, -6169303.089331605 -1106274.352175187 0, -6159390.62713172 -1106274.352175187 0, -6159390.611424087 -1106274.444800665 0, -6157681.629240394 -1116307.018365256 0)))"
240,240,{5E7427F8-2E4B-4ACC-87F3-7A91E03F64E8},RESEARCH AUTHORIZATION,9116.88,COPPER,Industrial,MT,,in exploration,9153.019519574818,34892.638329362766,False,0,7.77,461081.8916618589,"MULTIPOLYGON Z (((-6147771.97836112 -1116307.018365256 0, -6157681.629240394 -1116307.018365256 0, -6159390.611424087 -1106274.444800665 0, -6153439.816823757 -1106274.444800665 0, -6153357.124782743 -1106336.23900451 0, -6149293.943578414 -1109856.422826881 0, -6148822.110200236 -1110142.906092382 0, -6147771.97836112 -1116307.018365256 0)))"
241,241,{9047B4F6-819F-4DCD-A0EE-39A4C5E9CE4A},RESEARCH AUTHORIZATION,6334.3,COPPER,Industrial,MT,,in exploration,6359.365385222702,30578.330275214747,False,0,7.77,782356.9321126669,"MULTIPOLYGON Z (((-6122790.629177525 -1109073.139305899 0, -6122167.872613908 -1112746.604218488 0, -6122790.62785798 -1109073.14708955 0, -6122790.62786201 -1109073.14708955 0, -6121622.838472992 -1115961.606532054 0, -6121621.479435354 -1115969.62311087 0, -6122764.630249926 -1115969.621331749 0, -6122707.237155722 -1116307.018365256 0, -6127952.676383575 -1116307.018365256 0, -6129653.407693996 -1106274.444800665 0, -6123304.212561759 -1106274.444800665 0, -6122831.794878496 -1109073.13163344 0, -6122790.629177525 -1109073.139305899 0)))"
242,242,{0201A8EA-A095-47C5-ACE1-A4508BC9C2BF},RESEARCH AUTHORIZATION,9672.4,COPPER,Industrial,MT,,in exploration,9711.107127487156,42947.03533995285,False,0,7.77,422214.76490326156,"MULTIPOLYGON Z (((-6136143.579019696 -1126339.684555331 0, -6146050.485548547 -1126339.684555331 0, -6147771.97836112 -1116307.018365256 0, -6140181.099308431 -1116307.018365256 0, -6137525.205199781 -1118281.744859109 0, -6136143.579019696 -1126339.684555331 0)))"
243,243,{B028E6EC-BF0C-4920-8E85-059F65DC2ABC},RESEARCH AUTHORIZATION,9882.54,COPPER,Industrial,MT,,in exploration,9922.537944787411,50647.422454068845,False,0,7.77,552442.551872631,"MULTIPOLYGON Z (((-6124505.614537816 -1136372.258119922 0, -6134409.660783048 -1136372.258119922 0, -6136143.579019696 -1126339.684555331 0, -6126834.28904044 -1126339.684555331 0, -6126150.509412882 -1126841.480582115 0, -6124505.614537816 -1136372.258119922 0)))"
244,244,{1C9B608A-934F-4592-A8EA-FA85DAC96F3B},RESEARCH AUTHORIZATION,8185.85,COPPER,Industrial,MT,,in exploration,3238.0334736998507,35435.02089796564,False,0,7.77,362676.67386547115,"MULTIPOLYGON Z (((-6073005.312725471 -1124956.585604064 0, -6073471.394042513 -1124956.584901317 0, -6073588.678458361 -1124266.864788893 0, -6074530.08907562 -1124266.995887858 0, -6074340.132609851 -1125383.698216978 0, -6073711.283472285 -1125383.699217735 0, -6073548.534456069 -1126339.684555331 0, -6076702.140175004 -1126339.684555331 0, -6077076.774887265 -1124139.044742307 0, -6074916.374544992 -1124139.048078155 0, -6075310.05518623 -1121821.082585158 0, -6077423.528495579 -1121821.079471698 0, -6077584.041173033 -1120874.95913672 0, -6077631.114250459 -1120874.959025526 0, -6078404.19305118 -1116307.110990735 0, -6074478.93553917 -1116307.110990735 0, -6073005.312725471 -1124956.585604064 0)))"
245,245,{6C7E4E42-7D0E-4364-86BC-A6A4F5BDED14},RESEARCH AUTHORIZATION,2636.65,COPPER,Industrial,MT,,in exploration,49.84006133088834,0.0,False,0,7.77,14952.018399266502,"MULTIPOLYGON Z (((-6080987.675992857 -1078103.857895342 0, -6082539.1722127 -1078103.857895342 0, -6082380.055080936 -1078046.461678191 0, -6081942.357728096 -1077921.224025494 0, -6081515.356621574 -1077549.478284457 0, -6081095.966350964 -1077468.244294213 0, -6080987.675992857 -1078103.857895342 0)))"
246,246,{9D17EC73-C4A9-40B9-83DC-F7F158281974},RESEARCH AUTHORIZATION,9897.59,COPPER,Industrial,MT,,in exploration,9937.86404123482,53912.01055123184,False,0,7.77,292746.90805634914,"MULTIPOLYGON Z (((-6144313.76787188 -1136372.258119922 0, -6154217.966116669 -1136372.258119922 0, -6155957.483259121 -1126339.684555331 0, -6146050.485548547 -1126339.684555331 0, -6144313.76787188 -1136372.258119922 0)))"
247,247,{1F1D93E3-CA81-4FDE-BD20-A2C801BF1890},RESEARCH AUTHORIZATION,9246.4,COPPER,Industrial,MT,,in exploration,9284.739626869292,61227.743906280855,False,0,7.77,1490763.1457602296,"MULTIPOLYGON Z (((-6132660.60022369 -1146404.955222218 0, -6139456.924751807 -1146404.955222218 0, -6139824.053721651 -1144308.71766664 0, -6139824.053721651 -1144308.717666639 0, -6139824.236635446 -1144308.717666357 0, -6142929.110797658 -1144308.712869443 0, -6142929.1107949 -1144308.71288525 0, -6140953.161749376 -1144308.715927958 0, -6142929.110794904 -1144308.712885252 0, -6144313.76787188 -1136372.258119922 0, -6134409.751939013 -1136372.258119922 0, -6132660.60022369 -1146404.955222218 0)))"
248,248,{D3563C4B-284F-4DE7-A1C2-5D0577571605},RESEARCH AUTHORIZATION,7424.21,COPPER,Industrial,MT,,in exploration,7455.823789562491,33367.96889760881,False,0,7.77,200640.17476201884,"MULTIPOLYGON Z (((-6137862.296933426 -1116307.018365256 0, -6140082.107011333 -1116307.018365256 0, -6146042.986590277 -1111874.033694037 0, -6147301.67382497 -1110996.488570761 0, -6148835.28724277 -1110065.343651799 0, -6149478.210253743 -1106274.444800665 0, -6139565.7785265 -1106274.444800665 0, -6137862.296933426 -1116307.018365256 0)))"
249,249,{5F40E2D4-19A8-4DAA-93DC-E450D1396173},RESEARCH AUTHORIZATION,9902.84,COPPER,Industrial,MT,,in exploration,9943.279337007392,30771.64247624566,False,0,7.77,1000803.6403437123,"MULTIPOLYGON Z (((-6127952.676383575 -1116307.018365256 0, -6137862.296933426 -1116307.018365256 0, -6139565.7785265 -1106274.444800665 0, -6129653.407693996 -1106274.444800665 0, -6127952.676383575 -1116307.018365256 0)))"
250,250,{C196FE81-980B-40C2-8AB3-D076309C20B9},RESEARCH AUTHORIZATION,6529.28,COPPER,Industrial,MT,,in exploration,6556.44719466266,28775.803063860356,False,0,7.77,587637.9571926587,"MULTIPOLYGON Z (((-6161084.340602037 -1096241.74769837 0, -6159817.288294674 -1103755.558633152 0, -6170026.705864247 -1102006.001674777 0, -6170218.457009373 -1100872.185537601 0, -6169846.972164233 -1100872.186093577 0, -6169965.877910033 -1100168.472306248 0, -6170337.370900327 -1100168.471750273 0, -6170999.528537595 -1096241.74769837 0, -6161084.340602037 -1096241.74769837 0)))"
251,251,{F8F19EEA-C6DB-4DA9-83CC-2EE6D9D10A22},RESEARCH AUTHORIZATION,9910.88,COPPER,Industrial,MT,,in exploration,9951.568389070266,19867.39648614972,False,0,7.77,652929.2342274921,"MULTIPOLYGON Z (((-6162762.786306768 -1086209.081397101 0, -6172680.675407199 -1086209.081397101 0, -6174346.505033674 -1076176.477031477 0, -6164425.939379187 -1076176.477031477 0, -6162762.786306768 -1086209.081397101 0)))"
252,252,{08D8733B-59C2-4256-8D16-5C18C4897A3E},WASTE GARIMPEIRA,47.93,GOLD,Industrial,MT,Exploitation,in operation,48.12357421344078,18268.311885788054,False,0,60328.63,225.69956306103728,"MULTIPOLYGON Z (((-6113446.415978103 -1088963.375495689 0, -6113435.421466161 -1089029.753048384 0, -6113333.212100645 -1089029.753159578 0, -6113322.841409392 -1089092.362534349 0, -6113243.795242622 -1089092.362645543 0, -6113233.424095087 -1089154.972020314 0, -6113140.863736429 -1089154.972131508 0, -6113132.758837726 -1089203.898176768 0, -6113063.33109556 -1089203.898287962 0, -6113053.93143105 -1089260.638899086 0, -6112974.885515155 -1089260.63901028 0, -6112964.508068472 -1089323.279297277 0, -6112828.331560901 -1089323.279519665 0, -6112726.690625866 -1089936.61752699 0, -6112726.69247175 -1089936.61752699 0, -6112724.96701071 -1089947.02671819 0, -6112724.965639131 -1089947.02671819 0, -6112724.238805212 -1089951.41269582 0, -6112724.239972061 -1089951.41269582 0, -6112720.27967649 -1089975.303508719 0, -6112859.100243811 -1089975.30339752 0, -6112863.06061085 -1089951.41269582 0, -6112863.062024703 -1089951.41269582 0, -6112859.099344651 -1089975.318075267 0, -6112859.099344652 -1089975.318075267 0, -6112870.670773702 -1089905.511934343 0, -6112945.241048555 -1089905.511823149 0, -6112955.782938217 -1089841.914035559 0, -6113030.962014658 -1089841.913924365 0, -6113048.148325238 -1089738.223982424 0, -6113111.791940009 -1089738.22387123 0, -6113122.009946878 -1089676.572108245 0, -6113238.340331272 -1089676.571997052 0, -6113250.984210717 -1089600.279403964 0, -6113351.57875534 -1089600.27929277 0, -6113361.309481644 -1089541.561744814 0, -6113485.766991559 -1089541.561633621 0, -6113495.476906466 -1089482.967734564 0, -6113623.191365988 -1089482.967512176 0, -6113634.574653502 -1089414.273321769 0, -6113763.841676692 -1089414.273099381 0, -6113780.73143823 -1089312.343819888 0, -6113655.816561602 -1089312.343931088 0, -6113684.9854776 -1089136.284246295 0, -6113563.539982043 -1089136.284468682 0, -6113592.181709926 -1088963.375273302 0, -6113446.415978103 -1088963.375495689 0)), ((-6112720.277224983 -1089975.31829766 0, -6112720.277224983 -1089975.318297661 0, -6112744.775393848 -1089975.318258415 0, -6112720.277224983 -1089975.31829766 0)))"
253,253,{25919254-7CED-44E7-BDD7-9374317C548C},RESEARCH AUTHORIZATION,2130.25,COPPER,Industrial,MT,,in exploration,2138.868895258086,68970.42675518867,True,0,7.77,142219.9638086389,"MULTIPOLYGON Z (((-6102943.090042165 -1153580.495463975 0, -6105717.44184447 -1153580.495463975 0, -6107249.643552948 -1144814.526278071 0, -6105137.353621285 -1144814.526278071 0, -6105123.880235872 -1144895.136575026 0, -6102943.090042165 -1153580.495463975 0)))"
254,254,{4019CDE1-FA27-4D8F-A882-F9D574143583},LAVRA GARIMPEIRA REQUIREMENT,9638.79,GOLD,Industrial,MT,,request,6883.747892576865,86035.88822753677,True,0,60328.63,755616.4415175046,"MULTIPOLYGON Z (((-6140492.550039523 -1160538.155228304 0, -6139315.109459007 -1167140.370429253 0, -6147986.870057392 -1167162.428772272 0, -6148642.642293609 -1163491.18690895 0, -6152695.519964788 -1163491.18690895 0, -6152817.807598332 -1162805.334271631 0, -6152817.80759833 -1162805.334271631 0, -6152817.807595618 -1162805.334286841 0, -6152811.777343078 -1162805.336050507 0, -6152811.776512865 -1162805.336050752 0, -6153215.505621687 -1160538.155228304 0, -6147072.489448761 -1160538.155228304 0, -6146908.957972407 -1161457.923670306 0, -6147017.247249261 -1161457.923670306 0, -6146972.697676023 -1161708.359612657 0, -6147533.85360682 -1161708.359612657 0, -6147565.511414212 -1161530.416617268 0, -6147850.222040186 -1161530.416617268 0, -6147761.018648833 -1162031.72105073 0, -6146560.501005848 -1162031.72105073 0, -6146621.12193347 -1161691.000841901 0, -6146758.905029258 -1161691.000841901 0, -6146800.364914576 -1161457.923670306 0, -6146908.654191436 -1161457.923670306 0, -6147072.185659708 -1160538.155228304 0, -6140492.550039523 -1160538.155228304 0)))"
255,255,{30820451-1434-48AB-8DE8-F2D555C0DD12},LAVRA GARIMPEIRA REQUIREMENT,9407.07,GOLD,Industrial,MT,,request,529.9690019844383,84180.40114585827,True,0,60328.63,2485.554619307015,"MULTIPOLYGON Z (((-6068679.455543578 -1164982.158106029 0, -6068330.787864094 -1166959.807728413 0, -6071004.635194167 -1166966.609189421 0, -6071354.792553324 -1164982.158106029 0, -6068679.455543578 -1164982.158106029 0)))"
256,256,{2E089F0F-25B0-47AF-AC99-0C32C0F56B52},RESEARCH AUTHORIZATION,7366.33,COPPER,Industrial,MT,,in exploration,7395.605875387576,66612.76545799802,False,0,7.77,522969.6720849547,"MULTIPOLYGON Z (((-6094416.625283965 -1144814.526278071 0, -6093191.518955237 -1151843.567038846 0, -6093110.60616699 -1151843.567038846 0, -6093070.871477474 -1152070.837382434 0, -6091334.341243435 -1152070.837382434 0, -6091070.279446688 -1153580.495463975 0, -6101008.721122375 -1153580.495463975 0, -6102539.741199045 -1144814.526278071 0, -6097816.619148129 -1144814.526278071 0, -6094416.625283965 -1144814.526278071 0)))"
257,257,{2A1B4466-8723-4B6B-A1BD-7BC6EF6CE23A},LAVRA GARIMPEIRA REQUIREMENT,11.86,GOLD,Industrial,MT,,request,11.90393480905376,17185.720366383277,False,0,60328.63,55.82945425446214,"MULTIPOLYGON Z (((-6114468.247526061 -1088424.210481375 0, -6114452.909399778 -1088516.842075398 0, -6114340.046089307 -1088516.842075398 0, -6114330.317984085 -1088575.590090792 0, -6114205.371047023 -1088575.590090792 0, -6114197.698818869 -1088621.921399517 0, -6114079.296119602 -1088621.921399517 0, -6114067.562340669 -1088692.77733293 0, -6113918.448374137 -1088692.77733293 0, -6113895.408831029 -1088831.894685602 0, -6113757.526873603 -1088831.894685602 0, -6113743.243661262 -1088918.132675334 0, -6113623.776625451 -1088918.132675334 0, -6113400.36569248 -1088918.132675334 0, -6113389.289918413 -1088985.004156447 0, -6113286.928905668 -1088985.004156447 0, -6113276.584256156 -1089047.458747705 0, -6113197.416712708 -1089047.458747705 0, -6113187.056266593 -1089110.005964442 0, -6113094.070336691 -1089110.005964442 0, -6113085.991462948 -1089158.777337384 0, -6113016.959764772 -1089158.777337384 0, -6113007.555393463 -1089215.548527146 0, -6112928.266473935 -1089215.548527146 0, -6112917.863921535 -1089278.342819286 0, -6112835.318385378 -1089278.342819286 0, -6112827.873098115 -1089323.284189858 0, -6112828.330786968 -1089323.284189858 0, -6112828.3315609 -1089323.27951967 0, -6112964.506096124 -1089323.279297283 0, -6112974.887889242 -1089260.613435423 0, -6113053.933238902 -1089260.613435423 0, -6113063.332975922 -1089203.873046686 0, -6113132.760261419 -1089203.873046686 0, -6113140.865123093 -1089154.94722382 0, -6113233.424805949 -1089154.94722382 0, -6113243.795989148 -1089092.338293825 0, -6113322.841699253 -1089092.338293825 0, -6113333.212444589 -1089029.729252642 0, -6113435.421134301 -1089029.729252642 0, -6113446.415590744 -1088963.352033535 0, -6113592.180700895 -1088963.365488133 0, -6113789.412335229 -1088963.367378454 0, -6113803.744844384 -1088876.836056174 0, -6113941.626633946 -1088876.836056174 0, -6113964.677559765 -1088737.656879049 0, -6114113.700068741 -1088737.656879049 0, -6114125.454887753 -1088666.677407938 0, -6114243.796519462 -1088666.677407938 0, -6114251.46912712 -1088620.346099213 0, -6114376.385450679 -1088620.346099213 0, -6114386.114037068 -1088561.59808382 0, -6114498.977210737 -1088561.59808382 0, -6114514.321214253 -1088468.935577571 0, -6114597.690381722 -1088468.935577571 0, -6114605.096057773 -1088424.210481375 0, -6114568.935877307 -1088424.210481375 0, -6114468.247526061 -1088424.210481375 0)))"
258,258,{4190B70D-9FED-4C01-90A5-543E27DB7EB6},RESEARCH AUTHORIZATION,3031.99,COPPER,Industrial,MT,,in exploration,3044.333147625026,63221.51547066897,True,0,7.77,133104.3821446931,"MULTIPOLYGON Z (((-6097816.619148129 -1144814.526278071 0, -6105073.417957593 -1144814.526278071 0, -6105680.692731374 -1141175.126571035 0, -6105844.8131211 -1140613.978739727 0, -6098545.606750206 -1140613.978739727 0, -6097816.619148129 -1144814.526278071 0)))"
259,259,{57F2934E-3C66-4B8E-B6B8-BE5A2464E2A4},RESEARCH AUTHORIZATION,8525.6,COPPER,Industrial,MT,,in exploration,8559.44824692787,76846.71746931729,False,0,7.77,318802.87654218246,"MULTIPOLYGON Z (((-6099466.265501882 -1162345.816160342 0, -6109520.231411593 -1162345.816160342 0, -6111065.229516223 -1153580.495463975 0, -6105717.44184447 -1153580.495463975 0, -6102943.090042165 -1153580.495463975 0, -6102810.591283377 -1154106.784424857 0, -6102236.762225561 -1154532.651799959 0, -6100632.765661098 -1155722.998945584 0, -6099466.265501882 -1162345.816160342 0)))"
260,260,{73BAF557-AE56-4927-AA4F-89453DDB4EB4},RESEARCH REQUIREMENT,7860.61,COPPER,Industrial,MT,,request,541.3651993116667,81754.16610874966,True,0,7.77,2539.0027847717174,"MULTIPOLYGON Z (((-6067031.566865068 -1166956.502902117 0, -6067829.650857834 -1162423.868859902 0, -6066621.96045942 -1162423.868859902 0, -6065850.241356549 -1166953.497966385 0, -6067031.566865068 -1166956.502902117 0)))"
261,261,{B3D44427-4532-482F-B079-EAC33E619A63},RESEARCH AUTHORIZATION,3995.07,COPPER,Industrial,MT,,in exploration,4011.2466958619357,67348.72283259315,False,0,7.77,464558.894985113,"MULTIPOLYGON Z (((-6142622.841310795 -1144851.560346107 0, -6152645.424867268 -1144851.560346107 0, -6153359.302819601 -1140775.088027386 0, -6143546.792530421 -1140775.088027386 0, -6142929.110794904 -1144308.712885252 0, -6142717.895808839 -1144308.71321884 0, -6142622.841310795 -1144851.560346107 0)))"
262,262,{FCAA5A9A-1AD1-45F7-8BDF-DCE2DA334A76},RESEARCH AUTHORIZATION,293.8,GOLD,Industrial,MT,,in exploration,295.00344978201394,327.4281045427306,False,0,60328.63,83444.56568400993,"MULTIPOLYGON Z (((-6088131.736245984 -1076991.196950387 0, -6088111.312455596 -1077116.414921566 0, -6087949.333674819 -1077116.414921566 0, -6087927.633283444 -1077249.447458602 0, -6087781.061323974 -1077249.447458602 0, -6087761.908627292 -1077366.850863917 0, -6087576.760807308 -1077366.850863917 0, -6087562.716614996 -1077452.934403724 0, -6087431.581976336 -1077452.934403724 0, -6087414.986895655 -1077554.646964059 0, -6087306.992152911 -1077554.646964059 0, -6087290.390770962 -1077656.390436613 0, -6087159.25695703 -1077656.390436613 0, -6087142.654380283 -1077758.133909174 0, -6086996.084309553 -1077758.133909174 0, -6086974.374140426 -1077891.16644621 0, -6086858.647021206 -1077891.16644621 0, -6086834.378558665 -1078039.858916007 0, -6086710.948942089 -1078039.858916007 0, -6086690.509634645 -1078165.076998379 0, -6086574.813726476 -1078165.076998379 0, -6086550.540109956 -1078313.769468175 0, -6086403.97233267 -1078313.769468175 0, -6086296.973158202 -1078968.986311944 0, -6087361.07808538 -1078968.986311944 0, -6087419.243903169 -1078612.915070216 0, -6088105.068516212 -1078612.915070216 0, -6088111.93512157 -1078570.877113647 0, -6088219.926921325 -1078570.877113647 0, -6088230.153359108 -1078508.268072458 0, -6088338.145340251 -1078508.268072458 0, -6088350.076476123 -1078435.219150231 0, -6088509.491988119 -1078435.219150231 0, -6088524.827644629 -1078341.32115576 0, -6088658.547069037 -1078341.32115576 0, -6088878.911364147 -1076991.196950387 0, -6088131.736245984 -1076991.196950387 0)))"
263,263,{6870DB7C-89F3-424F-AE6F-93C96128DF46},RESEARCH REQUIREMENT,5490.89,COPPER,Industrial,MT,,request,3332.4871456414253,81551.77876713267,True,0,7.77,92235.9559277518,"MULTIPOLYGON Z (((-6067829.650857834 -1162423.868859902 0, -6067031.566865068 -1166956.502902117 0, -6068330.787864094 -1166959.807728413 0, -6068679.455543578 -1164982.158106029 0, -6071354.792553324 -1164982.158106029 0, -6071004.635194167 -1166966.609189421 0, -6071023.679224881 -1166966.65763169 0, -6071122.963344254 -1166404.313687711 0, -6072949.50650321 -1166404.310907832 0, -6073140.706634764 -1165320.462491165 0, -6075326.613723014 -1165320.459044117 0, -6075444.100536927 -1164654.211984772 0, -6076573.674655406 -1164654.210205651 0, -6076681.318848087 -1164043.561005881 0, -6077355.309083353 -1164043.560005124 0, -6077580.188436066 -1162766.972423477 0, -6077795.91642132 -1162766.972089895 0, -6077856.317395042 -1162423.868859902 0, -6067829.650857834 -1162423.868859902 0)), ((-6077052.154586439 -1166981.992254446 0, -6077262.326012786 -1165793.655147554 0, -6075985.118180576 -1165793.657149069 0, -6075860.958237487 -1166496.969411058 0, -6072308.107502906 -1166496.974970815 0, -6072224.650694109 -1166969.71254082 0, -6077052.154586439 -1166981.992254446 0)))"
264,264,{DB5F1176-DCC1-4E6D-9DA2-08EADD852B2F},LAVRA GARIMPEIRA REQUIREMENT,1883.6,GOLD,Industrial,MT,,request,1890.603114479127,49415.94656168353,True,0,60328.63,180986.48939068895,"MULTIPOLYGON Z (((-6198570.520010163 -1054083.851276301 0, -6197038.161355025 -1063479.273277581 0, -6197038.113772647 -1063479.484659371 0, -6196280.557676896 -1063479.484659371 0, -6195843.402953489 -1066143.841642434 0, -6194187.595772271 -1076176.353493779 0, -6195038.675457666 -1076176.353493779 0, -6196073.48095148 -1069918.265056305 0, -6198006.697493385 -1069918.265056305 0, -6198687.998057324 -1065779.455675137 0, -6198541.4116272 -1065779.472324232 0, -6196679.996320578 -1065779.690745836 0, -6196680.034633901 -1065779.430771804 0, -6197098.104422024 -1063230.871092726 0, -6197106.419635459 -1063230.871092726 0, -6198482.299338062 -1054800.803478075 0, -6198476.937459149 -1054800.803478075 0, -6198476.95754233 -1054800.679940371 0, -6198593.387224818 -1054083.909259343 0, -6198570.520010163 -1054083.851276301 0), (-6197038.161355279 -1063479.273276047 0, -6197068.931198706 -1063290.612701751 0, -6197038.174293661 -1063479.27327758 0, -6197038.161355279 -1063479.273276047 0)))"
265,265,{56BFB8F3-7B20-4FE5-BA76-CCA993B06277},RESEARCH AUTHORIZATION,3901.34,COPPER,Industrial,MT,,in exploration,3917.3507523903554,74507.65368858441,True,0,7.77,210520.2495719589,"MULTIPOLYGON Z (((-6090330.952318965 -1157796.919209449 0, -6097739.010985743 -1157796.919209449 0, -6100647.581555095 -1155638.640152236 0, -6101008.721122375 -1153580.495463975 0, -6091070.279446688 -1153580.495463975 0, -6090330.952318965 -1157796.919209449 0)))"
266,266,{DD149115-E03E-4E0F-868A-BE5952806661},RESEARCH AUTHORIZATION,9500.92,COPPER,Industrial,MT,,in exploration,9539.431698019183,78874.57584987005,False,0,7.77,551503.0166608976,"MULTIPOLYGON Z (((-6151557.966135916 -1151033.850786081 0, -6151105.113651257 -1153598.688308818 0, -6141931.132589533 -1153598.688308818 0, -6140702.724930984 -1160538.155228304 0, -6147072.185659708 -1160538.155228304 0, -6147060.432236347 -1160604.285372007 0, -6147060.736024819 -1160604.285372007 0, -6147072.489448761 -1160538.155228304 0, -6153215.505621687 -1160538.155228304 0, -6154507.17780767 -1153255.033773766 0, -6154549.312503248 -1153255.033773766 0, -6154549.725173985 -1153252.699678425 0, -6154499.899604462 -1153252.686335021 0, -6154892.679919824 -1151033.850786081 0, -6151557.966135916 -1151033.850786081 0)))"
267,267,{52423971-053F-4C16-BD84-4EAA2DB65214},RESEARCH AUTHORIZATION,7043.82,COPPER,Industrial,MT,,in exploration,3859.9403093586207,86634.78292835248,True,0,7.77,125811.36901731354,"MULTIPOLYGON Z (((-6126724.581162801 -1167108.343923356 0, -6127575.447024717 -1162330.897453803 0, -6119477.940257855 -1162330.897453803 0, -6118631.852808421 -1167087.758463694 0, -6126724.581162801 -1167108.343923356 0)))"
268,268,{21C697DE-E8D9-4325-97A0-C665A1A71C42},WASTE GARIMPEIRA,49.0,GOLD,Industrial,MT,Exploitation,in operation,49.20022456512294,20264.154029147012,False,0,60328.63,7519.354272827257,"MULTIPOLYGON Z (((-6104379.054413961 -1090799.75310587 0, -6104314.470177678 -1091189.524676785 0, -6103806.637954154 -1091189.525455148 0, -6103765.245216491 -1091439.283107688 0, -6104613.100111432 -1091439.281884542 0, -6104631.348227246 -1091329.198227109 0, -6104818.740650451 -1091329.198004716 0, -6104842.675124117 -1091184.798108712 0, -6104968.618435919 -1091184.797886318 0, -6105032.426305274 -1090799.752105112 0, -6104379.054413961 -1090799.75310587 0)))"
269,269,{27932FBB-B66B-4368-9FA8-C38E63A302E8},RESEARCH AUTHORIZATION,4661.5,COPPER,Industrial,MT,,in exploration,4679.58842378005,73139.44239586357,True,0,7.77,362234.6959889073,"MULTIPOLYGON Z (((-6117987.363603931 -1148707.187060144 0, -6117393.138637795 -1152096.983675766 0, -6117594.140740396 -1152096.983342178 0, -6117148.066344734 -1154635.115927647 0, -6118116.184116648 -1154635.114482114 0, -6117378.044310068 -1158822.339852474 0, -6116861.615132251 -1158822.340630844 0, -6116648.292032165 -1160029.77056111 0, -6115995.767660661 -1160029.771561867 0, -6115588.647022285 -1162330.897453803 0, -6119477.940257855 -1162330.897453803 0, -6121019.612154987 -1153598.688308818 0, -6121878.182336508 -1148707.187060144 0, -6117987.363603931 -1148707.187060144 0)))"
270,270,{BEDC119C-40C6-4C7D-8BA2-2794BB308EB8},RESEARCH AUTHORIZATION,5124.28,COPPER,Industrial,MT,,in exploration,1847.7868331030256,86895.92094648402,True,0,7.77,40410.78481194285,"MULTIPOLYGON Z (((-6115588.647022285 -1162330.897453803 0, -6114745.888826546 -1167077.873743573 0, -6118631.852808421 -1167087.758463694 0, -6119477.940257855 -1162330.897453803 0, -6115588.647022285 -1162330.897453803 0)))"
271,271,{4B7F2CBB-9826-4D03-9712-6755D16DC6DF},RESEARCH AUTHORIZATION,4255.51,COPPER,Industrial,MT,,in exploration,4272.762050880319,75278.39495764978,True,0,7.77,314694.4244937477,"MULTIPOLYGON Z (((-6141085.03924277 -1153598.688308818 0, -6151105.113651257 -1153598.688308818 0, -6151857.415415498 -1149334.739353349 0, -6141836.112779617 -1149334.754920656 0, -6141085.03924277 -1153598.688308818 0)))"
272,272,{68ADD817-66AD-4AB9-B3E6-A29864F349F1},RESEARCH AUTHORIZATION,1683.39,COPPER,Industrial,MT,,in exploration,61.30224752194104,93444.76608044145,True,0,7.77,7813.581004217385,"MULTIPOLYGON Z (((-6152835.638911788 -1165547.986581859 0, -6152544.810301039 -1167174.022797293 0, -6152921.173896377 -1167174.980152744 0, -6153212.89036433 -1165547.986581859 0, -6152835.638911788 -1165547.986581859 0)))"
273,273,{53DAB399-2305-4AD5-9932-F304820E7629},RESEARCH AUTHORIZATION,4159.67,COPPER,Industrial,MT,,in exploration,4176.423011128887,84459.52994682113,True,0,7.77,325086.1744051849,"MULTIPOLYGON Z (((-6097214.973762804 -1165926.821897021 0, -6108173.629683746 -1165926.821897021 0, -6108181.334712791 -1165883.397338154 0, -6108893.412753177 -1165883.396226202 0, -6109520.231411593 -1162345.816160342 0, -6099466.265501882 -1162345.816160342 0, -6097848.286425845 -1162345.816160342 0, -6097214.973762804 -1165926.821897021 0)))"
274,274,{51E41AD6-859B-4BAD-B3A3-CB482144CC99},RESEARCH AUTHORIZATION,9776.09,COPPER,Industrial,MT,,in exploration,9815.694520728042,73011.07253469364,False,0,7.77,665918.3681795769,"MULTIPOLYGON Z (((-6121019.612154987 -1153598.688308818 0, -6141085.03924277 -1153598.688308818 0, -6141946.423919011 -1148707.187060144 0, -6121878.182336508 -1148707.187060144 0, -6121019.612154987 -1153598.688308818 0)))"
