867296/2013,{E20CCF70-BF3E-483C-88C1-86BA08D2556F},867296,2013,881.04,SEARCH AUTHORIZATION,318 - AUT PESQ / PESQ REPORT NO APV II ART 30 CM IN PUB 01/19/2017,Votorantim Cimentos S A,CLAY,Industrial,MT
866155/2014,{3823268A-B24A-428B-A9C1-324D509F9808},866155,2014,962.14,SEARCH AUTHORIZATION,255 - AUT PESQ / COMPLIANCE WITH REQUIREMENT AT 27.07.2020 PROTOCOLI,Copacel Indústria e Comercio de Calcário e Cereais Ltda,LIMESTONE,Manufacture of lime,MT
866277/2014,{36788201-46C0-45F0-BA70-733D4E3D8435},866277,2014,1.07,RECORD EXTRACTION,938 - EXT REG / REG EXTRACTION TIME EXTENSION REJECTION IN PUB 10/16/2017,Prefeitura Municipal de Nova Marilândia,GRAVEL,Construction,MT
866281/2014,{3E649452-33A2-4510-B433-FA33AF27BD32},866281,2014,3.42,LICENSING,1401 - LEAVE / LEAVE ON ENVIRONMENTAL protocolled 29.07.2016,Usinas Itamarati S A,GRAVEL,Construction,MT
866344/2014,{7D042DD6-6979-4B2F-A70D-35636E5FE760},866344,2014,20.64,SEARCH AUTHORIZATION,230 - AUT PESQ / AUTO FILE IN offense PUBL 18/02/2019,Claudiney lorca Rodrigues,SAND,Construction,MT
866358/2014,{E78B7161-BF58-4378-BA77-FE9D8DE08C81},866358,2014,2868.06,SEARCH AUTHORIZATION,662 - NOTIFICATION ADM PMT FLOW FINE ON 12/23/2016,Luiz Antonio Giroldo,GOLD ORE,Industrial,MT
866350/2014,{69F7B181-3344-4D7E-8A6A-40D50FE5076D},866350,2014,4.84,LICENSING,730 - LICENSE / LICENSE AUTHORIZED PUBLISHED 22/12/2014,Denise Industria e Comércio de Telhas e Tijolos Ltda Me,CLAY,red pottery,MT
866390/2014,{0328B3D9-6681-4FE3-8B06-5BB288DC1B6A},866390,2014,46.98,TILL garimpeira,523 - PLG / PLG Renewal published 06.30.2020,Marcir Norberto Weber,GOLD ORE,Industrial,MT
866525/2014,{CDF4B48A-EFE4-47F8-93E9-B8B6BDDB061D},866525,2014,851.1,APPLICATION TILL,350 - REQ LAV / APPLICATION IN MINING filed 24/01/2018,Votorantim Cimentos S A,CLAY,Industrial,MT
866526/2014,{D8929234-0285-4B91-A83F-0BB68CC3235B},866526,2014,749.66,SEARCH AUTHORIZATION,318 - AUT PESQ / PESQ REPORT NO APV II ART 30 CM IN PUB 01/19/2017,Votorantim Cimentos S A,CLAY,Industrial,MT
866408/2014,{1D6673EA-0CF6-4C44-B443-5200A5D9893A},866408,2014,1.09,LICENSING,730 - LICENSE / LICENSE AUTHORIZED PUBLISHED 06/05/2014,A L Borges da Silva Me,SAND,Construction,MT
866345/2014,{903F8AFB-83FD-4D9B-BB78-7AF1A615EC1E},866345,2014,37.6,SEARCH AUTHORIZATION,230 - AUT PESQ / AUTO FILE IN offense PUBL 18/02/2019,Claudiney lorca Rodrigues,SAND,Construction,MT
866566/2014,{22B2C866-241A-476B-8FFD-5D07F0C39C97},866566,2014,24.86,SEARCH AUTHORIZATION,667 - 05.12.2016 shed in INSTALLMENT FINE,Rafael Pazete,SAND,Construction,MT
866527/2014,{274AC938-6A7E-4F68-BF8F-17BB917B1EE5},866527,2014,617.91,SEARCH AUTHORIZATION,318 - AUT PESQ / PESQ REPORT NO APV II ART 30 CM IN PUB 24/10/2017,Votorantim Cimentos S A,CLAY,Industrial,MT
866528/2014,{4FEEF08D-E44D-4B8B-8F97-33682B636C77},866528,2014,202.85,SEARCH AUTHORIZATION,318 - AUT PESQ / PESQ REPORT NO APV II ART 30 CM IN PUB 04/12/2017,Votorantim Cimentos S A,LIMESTONE,Manufacture of cement,MT
866727/2014,{2C8E349F-4564-4BAA-82C3-702B14ACC198},866727,2014,9524.54,APPLICATION TILL Garimpeira,333 - REQ PLG / APPLICATION IN MINING prospecting filed 07/11/2014,Cooperativa Mista dos Garimpeiros de Peixoto de Azevedo,GOLD ORE,Industrial,MT
866726/2014,{1FB81744-EEFE-4CF9-9EBA-8B22EC3E9CC2},866726,2014,1568.95,APPLICATION TILL Garimpeira,333 - REQ PLG / APPLICATION IN MINING prospecting filed 07/11/2014,Cooperativa Mista dos Garimpeiros de Peixoto de Azevedo,GOLD ORE,Industrial,MT
866798/2014,{11C24CB2-5AED-4EE9-A36D-5A9484D6CD36},866798,2014,543.85,SEARCH AUTHORIZATION,236 - AUT PESQ / DOCUMENT IN SEVERAL filed 22/10/2019,Mineração Pirineus Ltda,LIMESTONE,Manufacture of cement,MT
866801/2014,{DCC09C23-B0A3-4920-BA83-749850A191A2},866801,2014,4.89,RECORD EXTRACTION,924 - EXT REC / register 05 EXTRACTION IN YEARS PUBLISHED 03/11/2017,Prefeitura Municipal de Barra do Bugres,GRAVEL,Construction,MT
866559/2014,{752D00CE-F286-4D6A-BF64-C2F1C2F8D2CA},866559,2014,364.02,SEARCH AUTHORIZATION,318 - AUT PESQ / PESQ REPORT NO APV II ART 30 CM IN PUB 08/03/2017,Votorantim Cimentos S A,LIMESTONE,Manufacture of cement,MT
866560/2014,{28046A6C-AD1A-493C-AF3E-99AB6315C40C},866560,2014,999.66,SEARCH AUTHORIZATION,318 - AUT PESQ / PESQ REPORT NO APV II ART 30 CM IN PUB 04/12/2017,Votorantim Cimentos S A,LIMESTONE,Manufacture of cement,MT
866561/2014,{37BBC34C-0AC4-4A7C-8516-B9A7AB32ACBB},866561,2014,175.4,SEARCH AUTHORIZATION,318 - AUT PESQ / PESQ REPORT NO APV II ART 30 CM IN PUB 08/03/2017,Votorantim Cimentos S A,LIMESTONE,Manufacture of cement,MT
866626/2014,{B42FA146-21B8-4F6D-B655-E78DDBEDC25F},866626,2014,880.72,SEARCH AUTHORIZATION,2116 - AUT PESQ / PERMIT LOW - RELEASED FOR CALL ON 03/10/2017,Copacel Indústria e Comercio de Calcário e Cereais Ltda,LIMESTONE,Manufacture of lime,MT
866811/2014,{AB64A08C-CB48-4B50-B36E-D6907D15651E},866811,2014,4.8,APPLICATION FOR REGISTRATION OF EXTRACTION,820 - EXT REQ / APPLICATION IN filed 07/08/2014,Prefeitura Municipal de Nobres,GRAVEL,Construction,MT
866168/2009,{9B190D81-0E9F-48C2-AAA0-703E30C9BFE2},866168,2009,49.96,APPLICATION TILL,350 - REQ LAV / APPLICATION IN MINING filed 02/19/2016,Ecoplan Mineração Ltda,LIMESTONE,Manufacture of lime,MT
866845/2014,{D2D4914D-B188-46E4-8BAD-8D51FD22D7BB},866845,2014,4.93,APPLICATION FOR REGISTRATION OF EXTRACTION,820 - EXT REQ / APPLICATION IN filed 21/08/2014,Prefeitura Municipal de Nobres,GRAVEL,Construction,MT
866869/2014,{685075FE-760F-4FD4-BF49-FB899B66A170},866869,2014,48.89,APPLICATION FOR LICENSE,1154 - LEAVE REQ / DOCUMENT IN SEVERAL filed 06/19/2019,Vale do Ouro Agrocalcário Ltda,LIMESTONE,soil amendments,MT
866684/2014,{C561395D-931E-481F-8A14-C4C2FD0B1DBC},866684,2014,541.5,SEARCH AUTHORIZATION,255 - AUT PESQ / COMPLIANCE WITH REQUIREMENT AT 25.06.2020 PROTOCOLI,Copacel Indústria e Comercio de Calcário e Cereais Ltda,LIMESTONE,Manufacture of cement,MT
867094/2014,{D5728BC6-2E02-4E77-A4E4-F6A630C82FD5},867094,2014,45.96,LICENSING,1391 - LICENSE / CORRECTION IN order published 11.18.2020,FRD SERVICOS DE ENGENHARIA E MINERACAO LTDA.,LIMESTONE,Brita,MT
867097/2014,{660FE661-3FB8-4F29-8948-74EA1648D835},867097,2014,48.84,LICENSING,736 - LICENSE / DOCUMENT IN SEVERAL filed 09/28/2020,FRD SERVICOS DE ENGENHARIA E MINERACAO LTDA.,LIMESTONE,Brita,MT
867091/2014,{8E5B8868-69EC-48EC-8C6C-197A65B8E108},867091,2014,233.05,SEARCH AUTHORIZATION,662 - NOTIFICATION ADM PMT FLOW FINE ON 06/14/2016,Antonio Lazaro Moreira,GOLD ORE,Industrial,MT
867095/2014,{78EB48DC-9730-4090-BBAA-A234C51F2ECB},867095,2014,30.77,LICENSING,1182 - LICENSE / RIGHTS TRANSFER PROTOCOL IN PARTIAL -CESSÃO 10.28.2020,FRD SERVICOS DE ENGENHARIA E MINERACAO LTDA.,LIMESTONE,Brita,MT
867096/2014,{73305B1A-07F7-491A-A9D7-C62CE0979B5F},867096,2014,41.93,LICENSING,736 - LICENSE / DOCUMENT IN SEVERAL filed 09/28/2020,FRD SERVICOS DE ENGENHARIA E MINERACAO LTDA.,LIMESTONE,Brita,MT
866952/2014,{5A36C9F6-091C-4A78-84DD-C2582D813709},866952,2014,49.26,LICENSING,730 - LICENSE / LICENSE AUTHORIZED PUBLISHED 09/09/2015,Luiz Figueiredo,SAND,Construction,MT
866953/2014,{B2A8E034-9375-41AB-A59E-0F8020E5C9E7},866953,2014,23.27,LICENSING,730 - LICENSE / LICENSE AUTHORIZED PUBLISHED 09/09/2015,Luiz Figueiredo,SAND,Construction,MT
866946/2014,{D75DB35D-19F1-42CB-8583-25E7B81C09E2},866946,2014,1241.64,SEARCH AUTHORIZATION,278 - AUT PESQ / PESQ DISCLAIMS AUT ON 01.16.2017 protocolled,PAULO AUGUSTO DA SILVA CRUZ,GOLD ORE,Industrial,MT
866959/2014,{28465914-C4D6-4669-B2AE-9CF56DCD7994},866959,2014,211.28,SEARCH AUTHORIZATION,264 - AUT PESQ / PAYMENT TAH made on 01/22/2019,Mineração Pirineus Ltda,LIMESTONE,Manufacture of cement,MT
866960/2014,{B4320B44-94EE-4FEE-87A5-E814495AE656},866960,2014,3868.8,SEARCH AUTHORIZATION,261 - AUT PESQ / RECONSIDERATION REQUEST PROTOCOL ON 04.15.2020,Mineração Pirineus Ltda,PHOSPHATE,fertilizer,MT
866961/2014,{88EC7AC5-CA45-47B7-BABE-9DD5BF5198ED},866961,2014,399.95,SEARCH AUTHORIZATION,264 - AUT PESQ / PAYMENT TAH made on 01/21/2019,Mineração Pirineus Ltda,LIMESTONE,Manufacture of cement,MT
867179/2014,{4703A116-EBE8-4749-95DF-7EBEB379E05D},867179,2014,50,LICENSING,748 - LICENSE / TRANSFER PROTOCOL IN TOTAL RIGHTS -CESSÃO 05.14.2020,C. Alberto Vieira & Cia Ltda Me,SAND,Construction,MT
867180/2014,{FFD0084C-EFED-405C-8465-971A288DC796},867180,2014,50,LICENSING,748 - LICENSE / TRANSFER PROTOCOL IN TOTAL RIGHTS -CESSÃO 05.14.2020,C. Alberto Vieira & Cia Ltda Me,SAND,Construction,MT
867089/2014,{EBC660F7-AAEC-4019-920F-15EEFBA9DF1C},867089,2014,3328,SEARCH AUTHORIZATION,662 - NOTIFICATION ADM PMT FLOW FINE ON 11/24/2017,Antonio Lazaro Moreira,GOLD ORE,Industrial,MT
867159/2014,{D9753F93-7E8F-4A54-BEC3-65E404490554},867159,2014,513.71,SEARCH AUTHORIZATION,255 - AUT PESQ / COMPLIANCE WITH REQUIREMENT AT 16.06.2020 PROTOCOLI,Copacel Indústria e Comercio de Calcário e Cereais Ltda,LIMESTONE,soil amendments,MT
866292/2002,{89B176C6-31F5-4D67-B32C-5CF0FDD21330},866292,2002,488,APPLICATION TILL,1951 - TRANSFER RIGHTS - MERGER endorsed ON 25/06/2013,Votorantim Cimentos S A,CLAY,Manufacture of cement,MT
866058/2015,{D09A15F9-7622-4CFB-A2B0-688786DBC583},866058,2015,47.92,LICENSING,736 - LICENSE / DOCUMENT IN SEVERAL filed 05/30/2019,Ecoplan Mineração Ltda,LIMESTONE,Brita,MT
867222/2014,{56DF9B38-5563-4570-83BD-1CBAA1896F07},867222,2014,471.21,SEARCH AUTHORIZATION,662 - NOTIFICATION ADM PMT FLOW FINE ON 06/12/2019,PROESTE MINERADORA LTDA EPP,GOLD ORE,Industrial,MT
866059/2015,{C0229CA5-AFFF-4CB9-A7DD-E127BA1DCD7B},866059,2015,48.9,LICENSING,736 - LICENSE / DOCUMENT IN SEVERAL filed 05/30/2019,Ecoplan Mineração Ltda,LIMESTONE,Brita,MT
866132/2015,{AE426EA0-F516-47C9-86DB-ECDCBA2D237E},866132,2015,399.85,SEARCH AUTHORIZATION,255 - AUT PESQ / COMPLIANCE WITH REQUIREMENT AT 26.06.2020 PROTOCOLI,Jose Pedro hoffmann,LIMESTONE,Manufacture of lime,MT
866133/2015,{EA24C938-44ED-4E6C-A74F-B2028F55039E},866133,2015,864.02,SEARCH AUTHORIZATION,255 - AUT PESQ / COMPLIANCE WITH REQUIREMENT AT 26.06.2020 PROTOCOLI,Jose Pedro hoffmann,LIMESTONE,Manufacture of lime,MT
866081/2015,{C2476B90-B188-4E73-8AF2-2EE631F9D320},866081,2015,9441.41,APPLICATION TILL Garimpeira,333 - REQ PLG / APPLICATION IN MINING prospecting filed 02/13/2015,Cooperativa Mista dos Garimpeiros de Peixoto de Azevedo,GOLD ORE,Industrial,MT
866808/2006,{94160A83-BEE0-494C-ACEF-E78B31E732CC},866808,2006,229.14,APPLICATION TILL,336 - REQ LAV / DOCUMENT IN SEVERAL filed 10/17/2016,Votorantim Cimentos S A,PEAT,energy,MT
866518/2008,{B279372E-298D-4AE5-B9DC-D430BD0311B7},866518,2008,49.5,APPLICATION TILL,1398 - REQ LAV / LICENSE ON ENVIRONMENTAL protocolled 16.09.2020,Copacel Indústria e Comercio de Calcário e Cereais Ltda,LIMESTONE,Manufacture of lime,MT
866807/2006,{6BBF23CE-FF14-4677-A134-681DC8501646},866807,2006,434.73,APPLICATION TILL,336 - REQ LAV / DOCUMENT IN SEVERAL filed 10/17/2016,Votorantim Cimentos S A,PEAT,energy,MT
866219/2015,{D1491895-6B61-4E80-B7D1-801336293F71},866219,2015,49.59,APPLICATION FOR LICENSE,2095 - REQ LICENSE / REJECTION WITH BURDEN ON 04/30/2020,Ricardo Batista Ferreira,SAND,Construction,MT
866176/2015,{D4FA402D-1185-43FD-A6F6-92AAB9453AAB},866176,2015,940.11,SEARCH AUTHORIZATION,318 - AUT PESQ / PESQ REPORT NO APV II ART 30 CM IN PUB 01/19/2017,Votorantim Cimentos S A,CLAY,Industrial,MT
866169/2015,{4423F22B-A6AC-49E5-90D9-E83310313680},866169,2015,360.88,SEARCH AUTHORIZATION,318 - AUT PESQ / PESQ REPORT NO APV II ART 30 CM IN PUB 05/04/2020,Jair Fernandes da Silva Junior,LIMESTONE,Manufacture of cement,MT
866257/2015,{162CEBFD-E8E7-4987-87BC-52FD36021776},866257,2015,49.88,SEARCH AUTHORIZATION,236 - AUT PESQ / DOCUMENT IN SEVERAL filed 19/12/2017,PAULO ROGERIO LOPES DE NOVAES,MINERAL WATER,traffic jam,MT
866228/2015,{48F74F7E-C250-4BBD-B400-3CBF2CEE7FE0},866228,2015,105.73,APPLICATION TILL Garimpeira,333 - REQ PLG / APPLICATION IN MINING prospecting filed 05/05/2015,Cooperativa Mista dos Garimpeiros de Peixoto de Azevedo,GOLD ORE,Industrial,MT
866229/2015,{6423CBF2-5B9B-4777-A53D-20BFCAC72A9A},866229,2015,30.08,TILL garimpeira,694 - PAY INSPECTION IN MONITORING 30.09.2019 MADE,Celso Luis Kempf,GOLD ORE,Industrial,MT
866240/2015,{073E66AB-8D27-449A-BF83-0496729E69AE},866240,2015,859.43,SEARCH AUTHORIZATION,318 - AUT PESQ / PESQ REPORT NO APV II ART 30 CM IN PUB 08/03/2017,Votorantim Cimentos S A,CLAY,Industrial,MT
866367/2015,{DC89DC61-5375-4751-BE67-D7F0B7CF401B},866367,2015,24.86,APPLICATION FOR LICENSE,1400 - LEAVE REQ / LICENSE ON ENVIRONMENTAL protocolled 05.21.2019,Rafael Pazete,SAND,Construction,MT
866172/2015,{88804C17-9B12-4A4B-88C0-69F00B3EF74C},866172,2015,611.06,SEARCH AUTHORIZATION,2116 - AUT PESQ / PERMIT LOW - RELEASED FOR CALL ON 02/19/2019,Cardeal Construções Poços Artesianos e Geologia Ltda Me,LIMESTONE,Manufacture of lime,MT
866479/2015,{B1D74199-703E-4D57-BA7B-00597C7AB257},866479,2015,616.98,SEARCH AUTHORIZATION,662 - NOTIFICATION ADM PMT FLOW FINE ON 01/13/2017,Joviara Siqueira Campos,LIMESTONE,soil amendments,MT
866413/2015,{1964FCD6-3F12-4A7D-B858-BA35D2CA6DB8},866413,2015,442.52,SEARCH AUTHORIZATION,662 - NOTIFICATION ADM PMT FLOW FINE ON 01/13/2017,Paulo Roberto Felix de Andrade,QUARTZITE,Coating,MT
866594/2015,{75FF14F8-5981-44A2-AECC-F982A12CEFF7},866594,2015,668.75,SEARCH AUTHORIZATION,662 - NOTIFICATION ADM PMT FLOW FINE ON 01/13/2017,Lucas Henrique Seelend,LIMESTONE,soil amendments,MT
866713/2015,{034AA622-3DEA-4545-8A51-BA86F82EF557},866713,2015,9109.28,APPLICATION SEARCH,122 - PESQ REQ / P REJECTION / noncompliance requirement of 16.11.2016,JOSE DARCY NOGUEIRA,GOLD ORE,Industrial,MT
866713/2015,{3FA57020-A998-4FB2-BFF2-9D877BC6D3F6},866713,2015,2.45,APPLICATION SEARCH,122 - PESQ REQ / P REJECTION / noncompliance requirement of 16.11.2016,JOSE DARCY NOGUEIRA,GOLD ORE,Industrial,MT
866207/2016,{47F64077-B405-418B-A786-8A4C6E73A27C},866207,2016,1.99,REQUEST OF A MINING RIGHT,2243 - MINING DIR REQ / TIME EXTENSION REQ LAVRA- 01 years pub 11/03/2020,A P Santos Carrara Belido Me,CLAY,red pottery,MT
866731/2015,{7441B70C-5DF0-427C-9BF6-7D0FB3127348},866731,2015,611.23,SEARCH AUTHORIZATION,662 - NOTIFICATION ADM PMT FLOW FINE ON 01/13/2017,Lana Claudia do Amaral Siqueira,GOLD ORE,Industrial,MT
866040/2016,{EE8D37E3-6EBF-4C2B-A159-979EA9CC96EF},866040,2016,7886.48,SEARCH AUTHORIZATION,662 - NOTIFICATION ADM PMT FLOW FINE ON 04/06/2018,Celso Luis Kempf,GOLD ORE,Industrial,MT
866041/2016,{5098CE3C-1F0B-4A8D-8F24-D03A46F58306},866041,2016,6125.24,APPLICATION SEARCH,157 - REQ PESQ / PESQ DESISTANCE REQ APPROVED pub 04/11/2016,Celso Luis Kempf,GOLD ORE,Industrial,MT
866171/2016,{804F6FAD-E037-4309-B448-B9238C427335},866171,2016,862.28,SEARCH AUTHORIZATION,294 - AUT PESQ / PESQ APPROVED RESIGNATION AUT pub 08/14/2017,Votorantim Cimentos S A,CLAY,Industrial,MT
866289/2016,{3C3C85FB-F394-4571-87FA-A411E42ADB5E},866289,2016,32.35,LICENSING,736 - LICENSE / DOCUMENT IN SEVERAL filed 08/21/2019,Mineradora Amigal Ltda,SAND,Construction,MT
866353/2016,{FEF056D3-012F-4C75-8115-3D17598F84AE},866353,2016,4.19,APPLICATION FOR LICENSE,1172 - LEAVE REQ / EXTENSION IN REQUESTED TIME REQUIRED 11.03.2020,Ana Paula Santos Carrara Belido,SAND,Construction,MT
866347/2016,{156C7EE5-2A5A-4C0D-BC4F-98662F579E34},866347,2016,1405.17,SEARCH AUTHORIZATION,265 - AUT PESQ / TIME EXTENSION IN REQUESTED PERMIT 29.08.2019,Finag Fomento Mercantil Ltda,GOLD ORE,Industrial,MT
866578/2012,{C6553DA9-E11C-4B38-8324-736FF138578D},866578,2012,3204.13,SEARCH AUTHORIZATION,318 - AUT PESQ / PESQ REPORT NO APV II ART 30 CM IN PUB 01/19/2017,Edmar Guermand de Queiroz,GOLD ORE,Industrial,MT
866922/2011,{5C11FA85-3433-4AEE-B6B9-D8207DA552C8},866922,2011,2375.49,SEARCH AUTHORIZATION,318 - AUT PESQ / PESQ REPORT NO APV II ART 30 CM IN PUB 01/19/2017,Edmar Guermand de Queiroz,GOLD ORE,Industrial,MT
866305/2016,{10CDEE04-74C4-4A0F-A0EF-75C7595BD28A},866305,2016,988.14,SEARCH AUTHORIZATION,2116 - AUT PESQ / PERMIT LOW - RELEASED FOR CALL ON 02/10/2019,Sebastiana da Aparecida de Oliveira,LIMESTONE calcite,Manufacture of cement,MT
866312/2016,{4DF1DA79-EC6B-4ED1-925F-796985F5BDD2},866312,2016,763.51,SEARCH AUTHORIZATION,294 - AUT PESQ / PESQ APPROVED RESIGNATION AUT pub 03/31/2017,Votorantim Cimentos S A,CLAY,Industrial,MT
866392/2016,{F08559E4-77E6-4EFE-9F87-20E68E4B6128},866392,2016,1871.15,SEARCH AUTHORIZATION,236 - AUT PESQ / DOCUMENT IN SEVERAL filed 08/02/2018,Votorantim Cimentos S A,PEAT,energy,MT
866501/2016,{39E54F66-9473-46D1-A798-BE312E915C17},866501,2016,4979.33,APPLICATION SEARCH,136 - PESQ REQ / DOCUMENT IN SEVERAL filed 09/09/2019,Christiane de Mello Lisboa,GOLD ORE,Industrial,MT
866329/2016,{ECB079E0-9510-454F-8097-8DE795C76FBB},866329,2016,45.86,SEARCH AUTHORIZATION,294 - AUT PESQ / PESQ APPROVED RESIGNATION AUT pub 03/31/2017,Votorantim Cimentos S A,LIMESTONE,Manufacture of cement,MT
866462/2016,{CFF0CC5B-590C-4480-8E34-14E7141DACBF},866462,2016,33,TILL garimpeira,1403 - PLG / LEAVE ON ENVIRONMENTAL protocolled 10.11.2020,RIDALECIO DE SOUZA,GOLD ORE,Industrial,MT
866320/2016,{D652C54F-04B4-4377-9A9F-2E9B920E1228},866320,2016,818.59,SEARCH AUTHORIZATION,294 - AUT PESQ / PESQ APPROVED RESIGNATION AUT pub 03/31/2017,Votorantim Cimentos S A,LIMESTONE,Manufacture of cement,MT
866042/2016,{6EA56AC8-428E-43A2-859C-07F5090D37FC},866042,2016,6914.07,APPLICATION TILL Garimpeira,333 - REQ PLG / APPLICATION IN MINING prospecting filed 19/01/2016,Cooperativa Mista dos Garimpeiros de Peixoto de Azevedo,GOLD ORE,Industrial,MT
866506/2016,{220E7649-AB85-486B-B649-D605B6BF4631},866506,2016,12.65,APPLICATION FOR LICENSE,1147 - LEAVE REQ / MS FILING published procedure 22.12.2016,Reical Indústria e Comércio de Calcário Ltda,LIMESTONE,soil amendments,MT
866637/2016,{5094126B-F1EE-483B-B9D1-9D37AFAF3B21},866637,2016,41.5,SEARCH AUTHORIZATION,2116 - AUT PESQ / PERMIT LOW - RELEASED FOR CALL ON 20/12/2018,Walter Figueiredo Arruda,LIMESTONE,soil amendments,MT
866670/2016,{4E41AB4A-D5D1-4813-9B4A-257F88BCDE3A},866670,2016,100.22,SEARCH AUTHORIZATION,318 - AUT PESQ / PESQ REPORT NO APV II ART 30 CM IN PUB 07/03/2019,Votorantim Cimentos S A,LIMESTONE,Manufacture of cement,MT
866671/2016,{FBC12586-377B-4AA7-B85E-906A659D8E00},866671,2016,1962.41,SEARCH AUTHORIZATION,2116 - AUT PESQ / PERMIT LOW - RELEASED FOR CALL ON 02/19/2019,Votorantim Cimentos S A,PEAT,energy,MT
866672/2016,{406860D9-618C-4E9F-A5CD-1421692B4E9C},866672,2016,1811.81,SEARCH AUTHORIZATION,2116 - AUT PESQ / PERMIT LOW - RELEASED FOR CALL ON 02/19/2019,Votorantim Cimentos S A,PEAT,energy,MT
866410/2016,{00D19CEC-9FE4-432B-BBE9-1059377D5824},866410,2016,1951.76,APPLICATION TILL Garimpeira,333 - REQ PLG / APPLICATION IN MINING prospecting filed 05/30/2016,Cooperativa Mista dos Garimpeiros de Peixoto de Azevedo,DIAMOND,Industrial,MT
866725/2016,{5ADB0A84-880A-44AD-837F-B7D1564B287E},866725,2016,918.12,SEARCH AUTHORIZATION,662 - NOTIFICATION ADM PMT FLOW FINE ON 06/11/2017,Vinicius Furquim Ferreira,LIMESTONE,soil amendments,MT
866724/2016,{5C1935CB-9979-4938-9DC3-5F8FFAB74A39},866724,2016,185.87,SEARCH AUTHORIZATION,662 - NOTIFICATION ADM PMT FLOW FINE ON 06/11/2017,Vinicius Furquim Ferreira,LIMESTONE,soil amendments,MT
866726/2016,{C71CBF6C-7327-4EC7-9788-7ED2B6908E53},866726,2016,85.82,SEARCH AUTHORIZATION,264 - AUT PESQ / PAYMENT TAH made on 05/27/2020,Vinicius Furquim Ferreira,LIMESTONE,soil amendments,MT
866727/2016,{7FA7AAB9-74E3-40B8-9F62-BBCA67864A08},866727,2016,15.67,SEARCH AUTHORIZATION,264 - AUT PESQ / PAYMENT TAH made on 05/27/2020,Vinicius Furquim Ferreira,LIMESTONE,soil amendments,MT
867156/2013,{90A07F0F-55BD-45AB-AA17-3EDEF0CA327C},867156,2013,31.26,APPLICATION TILL,2350 - REQ LAV / REQUIRED IN CONFIDENTIAL INFORMATION MINERÁRIA- 09.04.2019,Emal Empresa de Mineração Aripuanã Ltda,LIMESTONE,soil amendments,MT
867157/2013,{00579864-1029-4839-B0AE-AEAB67A87C5D},867157,2013,39.13,APPLICATION TILL,2350 - REQ LAV / REQUIRED IN CONFIDENTIAL INFORMATION MINERÁRIA- 09.04.2019,Emal Empresa de Mineração Aripuanã Ltda,LIMESTONE,soil amendments,MT
866346/2016,{F876A7DF-0CF8-4841-9E1C-945526503052},866346,2016,375.02,SEARCH AUTHORIZATION,283 - AUT PESQ / GUIDE APPLICATION USE IN PROTOC 10/29/2019,Finag Fomento Mercantil Ltda,GOLD ORE,Industrial,MT
866879/2016,{485161E0-D311-4976-82D1-F7CC8EBECF6F},866879,2016,49.62,SEARCH AUTHORIZATION,694 - PAY INSPECTION SURVEILLANCE made in 10/29/2018,Calcario Mato Grosso Industria e Comercio Ltda,PHOSPHATE,fertilizer,MT
866882/2016,{3AC5FFD2-6F36-45C7-820E-6C8ECC11F487},866882,2016,49.61,SEARCH AUTHORIZATION,794 - AUT PESQ / PESQ REPORT PRESENTED IN POSITIVE 08.10.2018,Mineração Pernambuco Ltda,PHOSPHATE,fertilizer,MT
866881/2016,{6B384B9C-833F-43A0-A6E1-751834DDAD91},866881,2016,49.26,SEARCH AUTHORIZATION,694 - PAY INSPECTION IN MONITORING 03.05.2019 MADE,Mineração Pernambuco Ltda,PHOSPHATE,fertilizer,MT
866880/2016,{C7DD781B-BC6A-4706-9926-F4D48173A31D},866880,2016,49.25,SEARCH AUTHORIZATION,694 - PAY INSPECTION SURVEILLANCE made in 10/30/2018,Mineração Pernambuco Ltda,PHOSPHATE,fertilizer,MT
866967/2007,{BD499825-011F-4C73-B087-860C148FC05C},866967,2007,19.89,OF MINING CONCESSION,2132 - CONC LAV / ORDINANCE MINING CONCESSION IN ANM PUB 04/06/2020,Flavio Caldeira Eireli - Me,SAND,Construction,MT
866761/2016,{45BD9211-3DE2-420E-AF3B-ADDB37DC6389},866761,2016,3307.67,SEARCH AUTHORIZATION,294 - AUT PESQ / PESQ APPROVED RESIGNATION AUT pub 04/10/2019,Bruno Moraes Fernandes,GOLD ORE,Industrial,MT
866892/2016,{40EE9DFA-E1A2-42D8-B52C-57BC855AEBCF},866892,2016,9589.28,APPLICATION TILL Garimpeira,333 - REQ PLG / APPLICATION IN MINING prospecting filed 18/11/2016,Cooperativa Mista dos Garimpeiros de Peixoto de Azevedo,GOLD ORE,Industrial,MT
866960/2016,{E97E3376-F170-459E-A395-E139E967D881},866960,2016,47.93,LICENSING,730 - LICENSE / LICENSE AUTHORIZED PUBLISHED 12/04/2018,Silmar Borba da Silva,SANDSTONE,Construction,MT
866964/2016,{6898B290-3375-4F90-BEE3-985915F80360},866964,2016,49.57,TILL garimpeira,1403 - PLG / LEAVE ON ENVIRONMENTAL protocolled 23.09.2020,MARCIR NOBERTO WEBER,GOLD ORE,Industrial,MT
866840/2016,{58C0F453-0DE1-46F4-B72F-6A622F651355},866840,2016,993.4,SEARCH AUTHORIZATION,2116 - AUT PESQ / PERMIT LOW - RELEASED FOR CALL ON 02/19/2019,Votorantim Cimentos S A,CLAY,Industrial,MT
